date,Unnamed: 0,n_sick,calls,n_duty,n_sby,sby_need,dafted,weekday,calendarweek,month,quarter,season,schulferien,Sick-ratio,Residuals_calls,Residuals_Sick-ratio,Ausreißer_Sick-ratio,Ausreißer_Calls
2018-05-15,774,63,7992,1900,90,7992,7992,Tuesday,20,May,2,Frühling,False,0.0331578947368421,-993.1145245169736,-0.0070852953172371,False,False
2018-05-16,775,60,9480,1900,90,9480,9480,Wednesday,20,May,2,Frühling,False,0.031578947368421,966.0997611973124,-0.0059251504614096,False,False
2018-05-17,776,66,7518,1900,90,7518,7518,Thursday,20,May,2,Frühling,False,0.0347368421052631,-902.7748032626184,-0.0043418583606231,False,False
2018-05-18,777,68,9942,1900,90,9942,9942,Friday,20,May,2,Frühling,False,0.0357894736842105,1423.4638726955704,-0.0015997761876915,False,False
2018-05-19,778,73,6822,1900,90,6822,6822,Saturday,20,May,2,Frühling,False,0.0384210526315789,-1582.7076392430367,0.0016704195137565,False,False
2018-05-20,779,78,8460,1900,90,8460,8460,Sunday,20,May,2,Frühling,False,0.0410526315789473,774.450993535228,0.00575799744327,False,False
2018-05-21,780,78,9654,1900,90,9654,9654,Monday,21,May,2,Frühling,False,0.0410526315789473,833.1537681659527,0.0049156542094132,False,False
2018-05-22,781,83,8442,1900,90,8442,8442,Tuesday,21,May,2,Frühling,False,0.0436842105263157,-27.11452451697249,0.0026119022832642,False,False
2018-05-23,782,80,7422,1900,90,7422,7422,Wednesday,21,May,2,Frühling,False,0.0421052631578947,-1136.4716673741168,0.0037651012220562,False,False
2018-05-24,783,90,8814,1900,90,8814,8814,Thursday,21,May,2,Frühling,False,0.0473684210526315,534.6537681659539,0.0072184825265126,False,False
2018-05-25,784,102,7572,1900,90,7572,7572,Friday,21,May,2,Frühling,False,0.0536842105263157,-490.53612730442967,0.0100769465081159,False,False
2018-05-26,785,89,8136,1900,90,8136,8136,Saturday,21,May,2,Frühling,False,0.0468421052631578,282.43521789982026,0.0049722770988958,False,False
